id,timestamp,experiment,activity,userType,userId,action,data,data2
1284,2019-01-07 09:33:32,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1285,2019-01-07 09:33:32,exp1,36_378,student,149,SLIDE_PREV,0,
1286,2019-01-07 09:33:32,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1287,2019-01-07 09:33:32,exp1,36_378,student,149,SLIDE_PREV,-1,
1288,2019-01-07 09:33:32,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1289,2019-01-07 09:33:32,exp1,36_378,student,149,SLIDE_PREV,-2,
1290,2019-01-07 09:33:32,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1292,2019-01-07 09:33:35,exp1,36_378,student,149,SLIDE_PREV,-3,
1293,2019-01-07 09:33:35,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1294,2019-01-07 09:33:35,exp1,36_378,student,149,SLIDE_PREV,-4,
1295,2019-01-07 09:33:35,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1296,2019-01-07 09:33:36,exp1,36_378,student,149,SLIDE_NEXT,-3,
1297,2019-01-07 09:33:36,exp1,36_378,student,149,SLIDE_NEXT,-2,
1298,2019-01-07 09:33:36,exp1,36_378,student,149,SLIDE_NEXT,-1,
1299,2019-01-07 09:33:36,exp1,36_378,student,149,SLIDE_NEXT,0,
1300,2019-01-07 09:33:36,exp1,36_378,student,149,SLIDE_NEXT,1,
1301,2019-01-07 09:33:36,exp1,36_378,student,149,SLIDE_AUTO_START,2,
1302,2019-01-07 09:33:36,exp1,36_378,student,149,SLIDE_NEXT,2,
1310,2019-01-07 09:34:02,exp1,36_378,student,144,WRITE_NOTE,0,
1316,2019-01-07 09:34:10,exp1,36_378,student,146,WRITE_NOTE,0,
14,2019-01-07 09:34:19,exp1,36_378,teacher,-1,CHANGE_SLIDE,2,3
15,2019-01-07 09:34:19,exp1,36_378,teacher,-1,CHANGE_SLIDE,3,2
1321,2019-01-07 09:34:29,exp1,36_378,student,149,SLIDE_PREV,2,
1322,2019-01-07 09:34:29,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1323,2019-01-07 09:34:30,exp1,36_378,student,149,SLIDE_PREV,1,
1324,2019-01-07 09:34:30,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1325,2019-01-07 09:34:32,exp1,36_378,student,149,SLIDE_NEXT,2,
1326,2019-01-07 09:34:34,exp1,36_378,student,149,SLIDE_AUTO_START,3,
1327,2019-01-07 09:34:34,exp1,36_378,student,149,SLIDE_NEXT,3,
1336,2019-01-07 09:34:56,exp1,36_378,student,138,RESOURCE_LIKE,0,0
1337,2019-01-07 09:34:58,exp1,36_378,student,138,RESOURCE_DISLIKE,0,0
1343,2019-01-07 09:35:07,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1345,2019-01-07 09:35:17,exp1,36_378,student,158,SLIDE_AUTO_START,2,
1346,2019-01-07 09:35:18,exp1,36_378,student,158,SLIDE_AUTO_START,2,
16,2019-01-07 09:35:21,exp1,36_378,teacher,-1,CHANGE_SLIDE,2,3
17,2019-01-07 09:35:22,exp1,36_378,teacher,-1,CHANGE_SLIDE,3,2
1349,2019-01-07 09:35:24,exp1,36_378,student,158,SLIDE_PREV,0,
1350,2019-01-07 09:35:24,exp1,36_378,student,158,SLIDE_AUTO_STOP,0,
1352,2019-01-07 09:35:26,exp1,36_378,student,158,SLIDE_NEXT,1,
1355,2019-01-07 09:35:29,exp1,36_378,student,138,RESOURCE_DISLIKE,0,0
1356,2019-01-07 09:35:30,exp1,36_378,student,138,RESOURCE_LIKE,0,0
1357,2019-01-07 09:35:32,exp1,36_378,student,153,WRITE_NOTE,0,
1370,2019-01-07 09:36:07,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1377,2019-01-07 09:36:32,exp1,36_378,student,158,SLIDE_AUTO_START,2,
1378,2019-01-07 09:36:32,exp1,36_378,student,158,SLIDE_NEXT,2,
1379,2019-01-07 09:36:35,exp1,36_378,student,141,SLIDE_AUTO_START,2,
1380,2019-01-07 09:36:36,exp1,36_378,student,141,SLIDE_PREV,1,
1381,2019-01-07 09:36:36,exp1,36_378,student,141,SLIDE_AUTO_STOP,0,
1382,2019-01-07 09:36:37,exp1,36_378,student,141,SLIDE_AUTO_START,2,
1383,2019-01-07 09:36:37,exp1,36_378,student,141,SLIDE_NEXT,2,
1384,2019-01-07 09:36:40,exp1,36_378,student,146,SLIDE_AUTO_START,2,
1385,2019-01-07 09:36:40,exp1,36_378,student,146,SLIDE_NEXT,2,
1388,2019-01-07 09:36:45,exp1,36_378,student,158,SLIDE_PREV,1,
1389,2019-01-07 09:36:45,exp1,36_378,student,158,SLIDE_AUTO_STOP,0,
1390,2019-01-07 09:36:45,exp1,36_378,student,158,SLIDE_PREV,0,
1391,2019-01-07 09:36:45,exp1,36_378,student,158,SLIDE_AUTO_STOP,0,
1394,2019-01-07 09:36:47,exp1,36_378,student,158,SLIDE_PREV,-1,
1395,2019-01-07 09:36:47,exp1,36_378,student,158,SLIDE_AUTO_STOP,0,
1396,2019-01-07 09:36:49,exp1,36_378,student,139,SLIDE_AUTO_START,2,
1397,2019-01-07 09:36:49,exp1,36_378,student,139,SLIDE_NEXT,2,
1398,2019-01-07 09:36:49,exp1,36_378,student,158,SLIDE_PREV,-2,
1399,2019-01-07 09:36:49,exp1,36_378,student,158,SLIDE_AUTO_STOP,0,
1400,2019-01-07 09:36:50,exp1,36_378,student,146,SLIDE_PREV,1,
1401,2019-01-07 09:36:50,exp1,36_378,student,146,SLIDE_AUTO_STOP,0,
1402,2019-01-07 09:36:51,exp1,36_378,student,158,SLIDE_NEXT,-1,
1405,2019-01-07 09:36:52,exp1,36_378,student,158,SLIDE_NEXT,0,
1407,2019-01-07 09:36:54,exp1,36_378,student,149,SLIDE_PREV,1,
1408,2019-01-07 09:36:54,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1409,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_PREV,1,
1410,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_AUTO_STOP,0,
1412,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_PREV,0,
1413,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_AUTO_STOP,0,
1414,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_PREV,-1,
1415,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_AUTO_STOP,0,
1416,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_PREV,-2,
1417,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_AUTO_STOP,0,
1418,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_NEXT,-1,
1419,2019-01-07 09:36:54,exp1,36_378,student,150,SLIDE_NEXT,0,
1420,2019-01-07 09:36:54,exp1,36_378,student,158,SLIDE_NEXT,1,
1421,2019-01-07 09:36:55,exp1,36_378,student,149,SLIDE_PREV,0,
1422,2019-01-07 09:36:55,exp1,36_378,student,149,SLIDE_AUTO_STOP,0,
1425,2019-01-07 09:36:56,exp1,36_378,student,150,SLIDE_NEXT,1,
1423,2019-01-07 09:36:56,exp1,36_378,student,158,SLIDE_AUTO_START,2,
1424,2019-01-07 09:36:56,exp1,36_378,student,158,SLIDE_NEXT,2,
1426,2019-01-07 09:36:57,exp1,36_378,student,149,SLIDE_NEXT,1,
1429,2019-01-07 09:36:58,exp1,36_378,student,146,SLIDE_PREV,0,
1430,2019-01-07 09:36:58,exp1,36_378,student,146,SLIDE_AUTO_STOP,0,
1427,2019-01-07 09:36:58,exp1,36_378,student,148,SLIDE_PREV,1,
1428,2019-01-07 09:36:58,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1433,2019-01-07 09:36:59,exp1,36_378,student,146,SLIDE_PREV,-1,
1434,2019-01-07 09:36:59,exp1,36_378,student,146,SLIDE_AUTO_STOP,0,
1435,2019-01-07 09:36:59,exp1,36_378,student,149,SLIDE_AUTO_START,2,
1436,2019-01-07 09:36:59,exp1,36_378,student,149,SLIDE_NEXT,2,
1431,2019-01-07 09:36:59,exp1,36_378,student,155,SLIDE_PREV,1,
1432,2019-01-07 09:36:59,exp1,36_378,student,155,SLIDE_AUTO_STOP,0,
1437,2019-01-07 09:37:00,exp1,36_378,student,146,SLIDE_NEXT,0,
1438,2019-01-07 09:37:01,exp1,36_378,student,146,SLIDE_NEXT,1,
1439,2019-01-07 09:37:01,exp1,36_378,student,148,SLIDE_AUTO_START,2,
1440,2019-01-07 09:37:01,exp1,36_378,student,148,SLIDE_NEXT,2,
1441,2019-01-07 09:37:01,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1442,2019-01-07 09:37:01,exp1,36_378,student,155,SLIDE_NEXT,2,
1445,2019-01-07 09:37:02,exp1,36_378,student,146,SLIDE_AUTO_START,2,
1446,2019-01-07 09:37:02,exp1,36_378,student,146,SLIDE_NEXT,2,
1449,2019-01-07 09:37:04,exp1,36_378,student,146,SLIDE_PREV,1,
1450,2019-01-07 09:37:04,exp1,36_378,student,146,SLIDE_AUTO_STOP,0,
1452,2019-01-07 09:37:05,exp1,36_378,student,148,SLIDE_PREV,1,
1453,2019-01-07 09:37:05,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1454,2019-01-07 09:37:07,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1455,2019-01-07 09:37:07,exp1,36_378,student,150,SLIDE_NEXT,2,
1456,2019-01-07 09:37:08,exp1,36_378,student,146,SLIDE_AUTO_START,2,
1457,2019-01-07 09:37:08,exp1,36_378,student,146,SLIDE_NEXT,2,
1458,2019-01-07 09:37:08,exp1,36_378,student,148,SLIDE_PREV,0,
1459,2019-01-07 09:37:08,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1462,2019-01-07 09:37:09,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1460,2019-01-07 09:37:09,exp1,36_378,student,155,SLIDE_PREV,1,
1461,2019-01-07 09:37:09,exp1,36_378,student,155,SLIDE_AUTO_STOP,0,
1464,2019-01-07 09:37:12,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1465,2019-01-07 09:37:12,exp1,36_378,student,155,SLIDE_NEXT,2,
1466,2019-01-07 09:37:17,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1467,2019-01-07 09:37:18,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1468,2019-01-07 09:37:18,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1469,2019-01-07 09:37:18,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1470,2019-01-07 09:37:19,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1471,2019-01-07 09:37:19,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1476,2019-01-07 09:37:30,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1477,2019-01-07 09:37:31,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1478,2019-01-07 09:37:31,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1479,2019-01-07 09:37:31,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1480,2019-01-07 09:37:31,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1483,2019-01-07 09:37:32,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1481,2019-01-07 09:37:32,exp1,36_378,student,157,SLIDE_PREV,1,
1482,2019-01-07 09:37:32,exp1,36_378,student,157,SLIDE_AUTO_STOP,0,
1484,2019-01-07 09:37:38,exp1,36_378,student,157,SLIDE_AUTO_START,2,
1485,2019-01-07 09:37:38,exp1,36_378,student,157,SLIDE_NEXT,2,
1491,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_PREV,-1,
1492,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1493,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_PREV,-2,
1494,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1495,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_PREV,-3,
1496,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1497,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_PREV,-4,
1498,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1499,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_PREV,-5,
1500,2019-01-07 09:37:50,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1503,2019-01-07 09:37:57,exp1,36_378,student,156,WRITE_NOTE,0,
1505,2019-01-07 09:38:03,exp1,36_378,student,156,SLIDE_AUTO_STOP,0,
1507,2019-01-07 09:38:03,exp1,36_378,student,156,SLIDE_AUTO_STOP,0,
1510,2019-01-07 09:38:08,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1511,2019-01-07 09:38:08,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1512,2019-01-07 09:38:09,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1514,2019-01-07 09:38:10,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1515,2019-01-07 09:38:12,exp1,36_378,student,156,SLIDE_AUTO_STOP,0,
1517,2019-01-07 09:38:15,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1518,2019-01-07 09:38:18,exp1,36_378,student,156,SLIDE_AUTO_STOP,0,
1519,2019-01-07 09:38:21,exp1,36_378,student,156,SLIDE_GOTO,2,
1521,2019-01-07 09:38:23,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1524,2019-01-07 09:38:29,exp1,36_378,student,145,SLIDE_PREV,2,
1525,2019-01-07 09:38:29,exp1,36_378,student,145,SLIDE_AUTO_STOP,0,
1526,2019-01-07 09:38:29,exp1,36_378,student,145,SLIDE_PREV,1,
1527,2019-01-07 09:38:29,exp1,36_378,student,145,SLIDE_AUTO_STOP,0,
1529,2019-01-07 09:38:33,exp1,36_378,student,145,SLIDE_NEXT,2,
1532,2019-01-07 09:38:44,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1533,2019-01-07 09:38:45,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1536,2019-01-07 09:38:46,exp1,36_378,student,138,WRITE_NOTE,0,<p><strong>Gestion de projet&nbsp;</strong></p><ol><li><strong>Titre&nbsp;</strong></li></ol>
1535,2019-01-07 09:38:46,exp1,36_378,student,149,NEED_SLOW,2,
1544,2019-01-07 09:39:05,exp1,36_378,student,145,SLIDE_PREV,1,
1545,2019-01-07 09:39:07,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1546,2019-01-07 09:39:07,exp1,36_378,student,145,SLIDE_AUTO_STOP,0,
1547,2019-01-07 09:39:07,exp1,36_378,student,145,SLIDE_PREV,0,
1548,2019-01-07 09:39:07,exp1,36_378,student,145,SLIDE_AUTO_STOP,0,
1549,2019-01-07 09:39:07,exp1,36_378,student,145,SLIDE_PREV,-1,
1550,2019-01-07 09:39:07,exp1,36_378,student,145,SLIDE_AUTO_STOP,0,
1551,2019-01-07 09:39:08,exp1,36_378,student,150,SLIDE_PREV,1,
1552,2019-01-07 09:39:08,exp1,36_378,student,150,SLIDE_AUTO_STOP,0,
1554,2019-01-07 09:39:10,exp1,36_378,student,145,SLIDE_NEXT,0,
1555,2019-01-07 09:39:10,exp1,36_378,student,145,SLIDE_NEXT,1,
1556,2019-01-07 09:39:11,exp1,36_378,student,145,SLIDE_NEXT,2,
1557,2019-01-07 09:39:14,exp1,36_378,student,145,SLIDE_AUTO_START,3,
1558,2019-01-07 09:39:14,exp1,36_378,student,145,SLIDE_NEXT,3,
1559,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_PREV,-6,
1560,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_AUTO_STOP,0,
1561,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,-5,
1562,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,-4,
1563,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,-3,
1564,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,-2,
1565,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,-1,
1566,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,0,
1567,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,1,
1568,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_AUTO_START,2,
1569,2019-01-07 09:39:16,exp1,36_378,student,148,SLIDE_NEXT,2,
1573,2019-01-07 09:39:18,exp1,36_378,student,145,WRITE_NOTE,0,
1574,2019-01-07 09:39:20,exp1,36_378,student,150,SLIDE_AUTO_START,2,
1575,2019-01-07 09:39:20,exp1,36_378,student,150,SLIDE_NEXT,2,
1581,2019-01-07 09:39:31,exp1,36_378,tester,60,SLIDE_PREV,2,
1582,2019-01-07 09:39:31,exp1,36_378,tester,60,SLIDE_AUTO_STOP,0,
1583,2019-01-07 09:39:35,exp1,36_378,tester,60,SLIDE_AUTO_START,3,
1584,2019-01-07 09:39:35,exp1,36_378,tester,60,SLIDE_NEXT,3,
1589,2019-01-07 09:39:46,exp1,36_378,student,138,WRITE_NOTE,0,<p><strong>Gestion de projet&nbsp;</strong></p><ol><li>Titre 1</li><li>Titre 2</li></ol>
1591,2019-01-07 09:39:56,exp1,36_378,student,139,SLIDE_PREV,1,
1592,2019-01-07 09:39:56,exp1,36_378,student,139,SLIDE_AUTO_STOP,0,
1594,2019-01-07 09:39:58,exp1,36_378,student,139,SLIDE_AUTO_START,2,
1595,2019-01-07 09:39:58,exp1,36_378,student,139,SLIDE_NEXT,2,
1597,2019-01-07 09:40:03,exp1,36_378,tester,60,SLIDE_PREV,2,
1598,2019-01-07 09:40:03,exp1,36_378,tester,60,SLIDE_AUTO_STOP,0,
1601,2019-01-07 09:40:08,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1603,2019-01-07 09:40:14,exp1,36_378,tester,60,SLIDE_AUTO_START,3,
1604,2019-01-07 09:40:14,exp1,36_378,tester,60,SLIDE_NEXT,3,
1616,2019-01-07 09:40:47,exp1,36_378,student,138,SLIDE_PREV,2,
1617,2019-01-07 09:40:47,exp1,36_378,student,138,SLIDE_AUTO_STOP,0,
1618,2019-01-07 09:40:47,exp1,36_378,student,138,SLIDE_PREV,1,
1619,2019-01-07 09:40:47,exp1,36_378,student,138,SLIDE_AUTO_STOP,0,
1620,2019-01-07 09:40:48,exp1,36_378,student,138,SLIDE_PREV,0,
1621,2019-01-07 09:40:48,exp1,36_378,student,138,SLIDE_AUTO_STOP,0,
1622,2019-01-07 09:40:49,exp1,36_378,student,154,WRITE_NOTE,0,
1628,2019-01-07 09:41:07,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1631,2019-01-07 09:41:18,exp1,36_378,student,141,SLIDE_PREV,2,
1632,2019-01-07 09:41:18,exp1,36_378,student,141,SLIDE_AUTO_STOP,0,
1633,2019-01-07 09:41:19,exp1,36_378,student,141,SLIDE_PREV,1,
1634,2019-01-07 09:41:19,exp1,36_378,student,141,SLIDE_AUTO_STOP,0,
1636,2019-01-07 09:41:20,exp1,36_378,student,141,SLIDE_NEXT,2,
1637,2019-01-07 09:41:22,exp1,36_378,student,141,SLIDE_AUTO_START,3,
1638,2019-01-07 09:41:22,exp1,36_378,student,141,SLIDE_NEXT,3,
1642,2019-01-07 09:41:26,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1643,2019-01-07 09:41:27,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1645,2019-01-07 09:41:31,exp1,36_378,student,156,SLIDE_AUTO_STOP,0,
1646,2019-01-07 09:41:32,exp1,36_378,student,156,SLIDE_AUTO_STOP,0,
1648,2019-01-07 09:41:34,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1649,2019-01-07 09:41:36,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1650,2019-01-07 09:41:36,exp1,36_378,student,156,SLIDE_AUTO_START,3,
1654,2019-01-07 09:41:49,exp1,36_378,student,139,SLIDE_PREV,1,
1655,2019-01-07 09:41:49,exp1,36_378,student,139,SLIDE_AUTO_STOP,0,
1656,2019-01-07 09:41:52,exp1,36_378,student,139,SLIDE_AUTO_START,2,
1657,2019-01-07 09:41:52,exp1,36_378,student,139,SLIDE_NEXT,2,
1659,2019-01-07 09:41:53,exp1,36_378,student,139,SLIDE_PREV,1,
1660,2019-01-07 09:41:53,exp1,36_378,student,139,SLIDE_AUTO_STOP,0,
1664,2019-01-07 09:42:07,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1668,2019-01-07 09:42:17,exp1,36_378,student,135,SLIDE_PREV,2,
1669,2019-01-07 09:42:17,exp1,36_378,student,135,SLIDE_AUTO_STOP,0,
1670,2019-01-07 09:42:18,exp1,36_378,student,135,SLIDE_PREV,1,
1671,2019-01-07 09:42:18,exp1,36_378,student,135,SLIDE_AUTO_STOP,0,
1672,2019-01-07 09:42:20,exp1,36_378,student,135,SLIDE_NEXT,2,
1673,2019-01-07 09:42:20,exp1,36_378,student,135,SLIDE_AUTO_START,3,
1674,2019-01-07 09:42:20,exp1,36_378,student,135,SLIDE_NEXT,3,
1685,2019-01-07 09:42:57,exp1,36_378,student,156,WRITE_NOTE,0,<p>GP2018</p>
1686,2019-01-07 09:43:02,exp1,36_378,student,145,SLIDE_PREV,2,
1687,2019-01-07 09:43:02,exp1,36_378,student,145,SLIDE_AUTO_STOP,0,
1688,2019-01-07 09:43:02,exp1,36_378,student,145,SLIDE_AUTO_START,3,
1689,2019-01-07 09:43:02,exp1,36_378,student,145,SLIDE_NEXT,3,
1696,2019-01-07 09:43:12,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1698,2019-01-07 09:43:17,exp1,36_378,student,153,SLIDE_PREV,2,
1699,2019-01-07 09:43:17,exp1,36_378,student,153,SLIDE_AUTO_STOP,0,
1700,2019-01-07 09:43:17,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1703,2019-01-07 09:43:18,exp1,36_378,student,153,SLIDE_PREV,1,
1704,2019-01-07 09:43:18,exp1,36_378,student,153,SLIDE_AUTO_STOP,0,
1701,2019-01-07 09:43:18,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1705,2019-01-07 09:43:18,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1706,2019-01-07 09:43:18,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1707,2019-01-07 09:43:19,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1708,2019-01-07 09:43:19,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1709,2019-01-07 09:43:20,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1710,2019-01-07 09:43:20,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1711,2019-01-07 09:43:20,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1712,2019-01-07 09:43:20,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1713,2019-01-07 09:43:22,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1714,2019-01-07 09:43:23,exp1,36_378,student,155,SLIDE_AUTO_STOP,0,
1715,2019-01-07 09:43:23,exp1,36_378,student,155,SLIDE_AUTO_STOP,0,
1716,2019-01-07 09:43:23,exp1,36_378,student,158,WRITE_NOTE,1,<p>cl&eacute; cours : GP2018</p><p>&nbsp;</p>
1718,2019-01-07 09:43:24,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1719,2019-01-07 09:43:24,exp1,36_378,student,155,SLIDE_NEXT,2,
1721,2019-01-07 09:43:27,exp1,36_378,student,153,SLIDE_NEXT,2,
1722,2019-01-07 09:43:27,exp1,36_378,student,155,SLIDE_AUTO_START,2,
1723,2019-01-07 09:43:27,exp1,36_378,student,155,SLIDE_NEXT,2,
1725,2019-01-07 09:43:29,exp1,36_378,student,153,SLIDE_AUTO_START,3,
1726,2019-01-07 09:43:29,exp1,36_378,student,153,SLIDE_NEXT,3,
1727,2019-01-07 09:43:32,exp1,36_378,student,159,WRITE_NOTE,0,
1730,2019-01-07 09:43:43,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1731,2019-01-07 09:43:44,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1732,2019-01-07 09:43:44,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1733,2019-01-07 09:43:45,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1734,2019-01-07 09:43:45,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1735,2019-01-07 09:43:45,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1736,2019-01-07 09:43:45,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1737,2019-01-07 09:43:45,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1738,2019-01-07 09:43:45,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1740,2019-01-07 09:43:46,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1741,2019-01-07 09:43:46,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1743,2019-01-07 09:43:46,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1744,2019-01-07 09:43:46,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1745,2019-01-07 09:43:47,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1746,2019-01-07 09:43:47,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1747,2019-01-07 09:43:47,exp1,36_378,student,135,NEED_EXPLAINATION,3,
1750,2019-01-07 09:43:57,exp1,36_378,student,156,WRITE_NOTE,0,<p>Cl&eacute; UMTICE : GP2018</p><p>&nbsp;</p><p>&nbsp;</p>
1759,2019-01-07 09:44:20,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1769,2019-01-07 09:44:52,exp1,36_378,student,138,SLIDE_NEXT,1,
1771,2019-01-07 09:44:55,exp1,36_378,student,138,SLIDE_AUTO_START,2,
1772,2019-01-07 09:44:55,exp1,36_378,student,138,SLIDE_NEXT,2,
1773,2019-01-07 09:44:56,exp1,36_378,student,145,SLIDE_PREV,2,
1774,2019-01-07 09:44:56,exp1,36_378,student,145,SLIDE_AUTO_STOP,0,
1776,2019-01-07 09:45:00,exp1,36_378,student,153,SLIDE_PREV,2,
1777,2019-01-07 09:45:00,exp1,36_378,student,153,SLIDE_AUTO_STOP,0,
1778,2019-01-07 09:45:00,exp1,36_378,student,153,SLIDE_PREV,1,
1779,2019-01-07 09:45:00,exp1,36_378,student,153,SLIDE_AUTO_STOP,0,
1781,2019-01-07 09:45:05,exp1,36_378,student,153,SLIDE_NEXT,2,
1784,2019-01-07 09:45:07,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
1788,2019-01-07 09:45:19,exp1,36_378,student,153,SLIDE_PREV,1,
1789,2019-01-07 09:45:19,exp1,36_378,student,153,SLIDE_AUTO_STOP,0,
1790,2019-01-07 09:45:23,exp1,36_378,student,139,SLIDE_AUTO_START,2,
1791,2019-01-07 09:45:23,exp1,36_378,student,139,SLIDE_NEXT,2,
1794,2019-01-07 09:45:24,exp1,36_378,student,153,SLIDE_NEXT,2,
18,2019-01-07 09:45:25,exp1,36_378,teacher,-1,CHANGE_SLIDE,2,3
1797,2019-01-07 09:45:28,exp1,36_378,student,153,SLIDE_AUTO_START,3,
1798,2019-01-07 09:45:28,exp1,36_378,student,153,SLIDE_NEXT,3,
19,2019-01-07 09:46:03,exp1,36_378,teacher,-1,CHANGE_SLIDE,3,4
1811,2019-01-07 09:46:07,exp1,36_378,student,144,WRITE_NOTE,0,<p>note&nbsp;</p>
